REF_AREA_LABEL,REF_AREA,INDICATOR_LABEL,INDICATOR,YEAR,VALUE
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,1.3
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,1
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,1.3
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.9
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,1.1
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,1.3
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.8
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,1
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.9
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,1.1
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.7
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.8
Spain,ESP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.8
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1985,28.2
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,23.4
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,23
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,20.7
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,12.2
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,7.8
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,6.4
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,3.8
Sri Lanka,LKA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,2.7
St. Lucia,LCA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,41.5
St. Lucia,LCA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,61.5
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1991,62.8
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,63.8
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1993,64.5
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,64.6
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,64.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,63.9
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1997,63.5
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,63.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,63.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,62.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,61.2
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,60.8
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,59.9
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,56.9
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,55.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,54.3
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,53.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,51.9
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,51.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,49.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,48.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,47.2
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,46.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,45.3
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,45.4
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,45.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,44.6
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,44.1
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,43.9
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,46
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,46.2
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,45.7
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,45.6
Sub-Saharan Africa,SSF,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,45.1
Sudan,SDN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,13.1
Sudan,SDN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,10.1
Suriname,SUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,20.6
Suriname,SUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,2.2
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1975,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1981,0.4
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1987,0.2
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,0.2
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.1
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,0.2
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,0.1
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.4
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,1.1
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.4
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.7
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.6
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.7
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.7
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.6
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.4
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.3
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.9
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.4
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.5
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.6
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,1.3
Sweden,SWE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,0.8
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1982,0.7
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,0.6
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.1
Switzerland,CHE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.2
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,1.2
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,0.5
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,18
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,79.4
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,56
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,37.2
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,24.2
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,15.7
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,13.3
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,9.1
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,8.9
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2023,7.3
Tajikistan,TJK,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2024,6.1
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1991,73.5
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,86.9
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,61.9
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,51.5
Tanzania,TZA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,51.3
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1981,31
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1988,26.7
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,21.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,16.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,9.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1996,6.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1998,5.7
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1999,8.3
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,8.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,4.7
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,3.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,2.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,1.3
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,0.8
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,0.7
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,0.3
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,0.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,0.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,0.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,0.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.1
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0.1
Timor-Leste,TLS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,55.7
Timor-Leste,TLS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,60.1
Timor-Leste,TLS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,44
Togo,TGO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,67.6
Togo,TGO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,65.5
Togo,TGO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,61.7
Togo,TGO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,35.3
Togo,TGO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,34.7
Tonga,TON,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,4.6
Tonga,TON,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,3.6
Tonga,TON,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,4
Tonga,TON,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.4
Trinidad and Tobago,TTO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1988,0.6
Trinidad and Tobago,TTO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1992,3.2
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1985,21.6
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1990,16.3
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1995,17.4
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,10.5
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,5.9
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,3.1
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,0.7
Tunisia,TUN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.7
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1987,9
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,1994,10.1
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,7.6
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2003,10
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2004,6.6
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2005,6.5
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2006,4.8
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2007,4
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2008,3.3
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2009,3
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2010,2.8
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2011,2
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2012,1.7
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2013,1.5
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2014,1
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2015,1.3
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2016,0.9
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2017,1.1
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,1
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,1.3
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,1.1
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2021,0.9
Turkiye,TUR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2022,0.5
